0.008259567,-0.000001616
0.016249650,-0.000001446
0.024234960,-0.000001310
0.032241710,-0.000001217
0.040248060,-0.000001112
0.048271470,-0.000000942
0.056250010,-0.000000850
0.064221870,-0.000000740
0.072243700,-0.000000613
0.080234240,-0.000000475
0.088241420,-0.000000369
0.096223210,-0.000000297
0.104220700,-0.000000111
0.112243000,-0.000000046
0.120261600,0.000000000
0.128262000,0.000000137
0.136247300,0.000000227
0.144278600,0.000000327
0.152296900,0.000000490
0.160274400,0.000000505
0.168252400,0.000000607
0.176265900,0.000000693
0.184253200,0.000000723
0.192272000,0.000000902
0.200282200,0.000000939
0.208317100,0.000001016
0.216315100,0.000001090
0.224314700,0.000001147
0.232319900,0.000001260
0.240335000,0.000001272
0.248315200,0.000001370
0.256322300,0.000001434
0.264317100,0.000001546
0.272320700,0.000001595
0.280337800,0.000001726
0.288333000,0.000001765
0.296334600,0.000001831
0.304335800,0.000001923
0.312306900,0.000002003
0.320288800,0.000002058
0.328304000,0.000002119
0.336314400,0.000002163
0.344322700,0.000002260
0.352329000,0.000002304
0.360301300,0.000002344
0.368314000,0.000002422
0.376326800,0.000002493
0.384324300,0.000002576
0.392327800,0.000002604
0.400337400,0.000002664
0.408396900,0.000002717
0.416408400,0.000002845
0.424403300,0.000002902
0.432410000,0.000002946
0.440373500,0.000002924
0.448386300,0.000003013
0.456418700,0.000003058
0.464409200,0.000003148
0.472400900,0.000003185
0.480408400,0.000003260
0.488412800,0.000003285
0.496369100,0.000003345
0.504393400,0.000003378
0.512429500,0.000003445
0.520421500,0.000003518
0.528375000,0.000003554
0.536396500,0.000003607
0.544402400,0.000003653
0.552406800,0.000003702
0.560394500,0.000003761
0.568407200,0.000003786
0.576398500,0.000003804
0.584421100,0.000003907
0.592425900,0.000003958
0.600390500,0.000004020
0.608385600,0.000004023
0.616462400,0.000004066
0.624435100,0.000004136
0.632443800,0.000004178
0.640454500,0.000004182
0.648427800,0.000004222
0.656434600,0.000004270
0.664437400,0.000004307
0.672440600,0.000004374
0.680433400,0.000004405
0.688448100,0.000004467
0.696456400,0.000004488
0.704456900,0.000004530
0.712466800,0.000004553
0.720429200,0.000004574
0.728422900,0.000004628
0.736440500,0.000004663
0.744397700,0.000004709
0.752379700,0.000004731
0.760418000,0.000004759
0.768418100,0.000004795
0.776400900,0.000004863
0.784398400,0.000004884
0.792389700,0.000004899
0.800400900,0.000004919
0.808394500,0.000004986
0.816420400,0.000005006
0.824450100,0.000005017
0.832448100,0.000005070
0.840431000,0.000005110
0.848420700,0.000005144
0.856434400,0.000005161
0.864460800,0.000005186
0.872457700,0.000005212
0.880463700,0.000005250
0.888446900,0.000005291
0.896423400,0.000005332
0.904433100,0.000005362
0.912437800,0.000005396
0.920430700,0.000005424
0.928412000,0.000005457
0.936376900,0.000005486
0.944382000,0.000005491
0.952380700,0.000005514
0.960384100,0.000005538
0.968374000,0.000005590
0.976377100,0.000005628
0.984352500,0.000005644
0.992310400,0.000005689
1.000265000,0.000005911
