tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKQA-8H	PKQA	PKQA-8H		mt	135.1	52.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8I	PKQA	PKQA-8I		lt	126.9	53.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8I	PKQA	PKQA-8I		mt	135.4	57.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8J	PKQA	PKQA-8J		lt	130.7	52.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8J	PKQA	PKQA-8J		mt	135.7	61.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8K	PKQA	PKQA-8K		lt	137.8	48.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8K	PKQA	PKQA-8K		mt	144.2	61.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8L	PKQA	PKQA-8L		lt	139.3	49.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8L	PKQA	PKQA-8L		mt	149.6	64.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8M	PKQA												0						248.3	0.0	0.0	88.7	-50.0					
PKQA-9	PKQA												0						251.0	0.0	0.0	88.7	-56.5					
PKQA-9A	PKQA	PKQA-9A		mt	158.2	49.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9A	PKQA	PKQA-9A		lt	161.6	42.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9B	PKQA	PKQA-9B		lt	155.6	47.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9B	PKQA	PKQA-9B		mt	155.3	52.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9C	PKQA	PKQA-9C		lt	161.9	47.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9C	PKQA	PKQA-9C		mt	160.2	48.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9D	PKQA	PKQA-9D		lt	160.7	43.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9D	PKQA	PKQA-9D		mt	162.9	47.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9E	PKQA	PKQA-9E		mt	162.0	52.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9E	PKQA	PKQA-9E		lt	164.1	39.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9F	PKQA	PKQA-9F		mt	163.7	51.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9F	PKQA	PKQA-9F		lt	152.7	56.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9G	PKQA	PKQA-9G		lt	145.0	62.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9G	PKQA	PKQA-9G		mt	162.4	55.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	251.0	0.0	0.0	88.7	-56.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-9H	PKQA												0						251.0	0.0	0.0	88.7	-56.5					
PKQA-9I	PKQA												0						251.0	0.0	0.0	88.7	-56.5					
PKSB-1	PKSB	PKSB-1B:PKSB-1C:PKSB-1D:PKSB-1E:PKSB-1F:PKSB-1G:PKSB-1H	    5.6 	mt	  190.3 	  -11.3 	   118 	7 	7 	0 	6.9492 	0	906					pmagpy-4.3.7: demag_gui.v.3.0	27.4	0.0	0.0	88.7	-19.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSB	0
PKSB-1	PKSB	PKSB-1B:PKSB-1C:PKSB-1D:PKSB-1E:PKSB-1F:PKSB-1G:PKSB-1H	    5.6 	lt	  188.1 	   -4.3 	   116 	7 	7 	0 	6.9481 	0	906					pmagpy-4.3.7: demag_gui.v.3.0	27.4	0.0	0.0	88.7	-19.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSB	0
PKSB-1A	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1B	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1C	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1D	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1E	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1F	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1G	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSB-1H	PKSB												906						27.4	0.0	0.0	88.7	-19.5					
PKSF-0	PKSF												0						-7.6	0.0	0.0	90.0	-32.0					
PKSF-0	PKSF												0						-12.5	0.0	0.0	90.0	-32.0					
PKSF-0A	PKSF	PKSF-0A		mt	301.6	19.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0A	PKSF	PKSF-0A		lt	304.1	17.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0B	PKSF	PKSF-0B		mt	302.5	19.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0B	PKSF	PKSF-0B		lt	294.4	20.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0C	PKSF	PKSF-0C		mt	303.0	18.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0C	PKSF	PKSF-0C		lt	283.4	28.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0D	PKSF	PKSF-0D		mt	294.3	23.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0D	PKSF	PKSF-0D		lt	303.0	16.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0E	PKSF	PKSF-0E		mt	292.4	24.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0E	PKSF	PKSF-0E		lt	298.4	18.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0F	PKSF	PKSF-0F		lt	290.5	22.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0F	PKSF	PKSF-0F		mt	296.8	20.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0G	PKSF	PKSF-0G		mt	294.4	20.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0G	PKSF	PKSF-0G		lt	286.6	23.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0H	PKSF	PKSF-0H		lt	283.3	24.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0H	PKSF	PKSF-0H		mt	295.8	20.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0I	PKSF	PKSF-0I		lt	286.5	23.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0I	PKSF	PKSF-0I		mt	299.5	17.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0J	PKSF	PKSF-0J		lt	294.9	16.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0J	PKSF	PKSF-0J		mt	295.7	20.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0K	PKSF	PKSF-0K		lt	288.7	20.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0K	PKSF	PKSF-0K		mt	296.1	19.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0L	PKSF	PKSF-0L		lt	290.8	16.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0L	PKSF	PKSF-0L		mt	296.6	17.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0M	PKSF	PKSF-0M		lt	289.7	17.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0M	PKSF	PKSF-0M		mt	295.7	17.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-12.5	0.0	0.0	90.0	-32.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-0N	PKSF												0						-12.5	0.0	0.0	90.0	-32.0					
PKSF-1	PKSF												0						79.4	0.0	0.0	90.0	-55.0					
PKSF-1	PKSF												0						70.0	0.0	0.0	90.0	-55.0					
PKSF-1.	PKSF												0						19.5	0.0	0.0	90.0	-53.0					
PKSF-1.	PKSF												0						17.8	0.0	0.0	90.0	-53.0					
PKSF-1.A	PKSF												0						19.5	0.0	0.0	90.0	-53.0					
PKSF-1.B	PKSF	PKSF-1.B		lt	115.3	-19.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.B	PKSF	PKSF-1.B		mt	105.3	7.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.C	PKSF	PKSF-1.C		lt	114.6	-17.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.D	PKSF	PKSF-1.D		lt	117.2	-26.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.D	PKSF	PKSF-1.D		mt	103.5	-0.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.E	PKSF	PKSF-1.E		lt	122.5	-14.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.F	PKSF	PKSF-1.F		lt	120.9	-16.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.F	PKSF	PKSF-1.F		mt	106.6	2.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.G	PKSF	PKSF-1.G		mt	96.1	-13.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.G	PKSF	PKSF-1.G		lt	121.6	-18.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.H	PKSF	PKSF-1.H		lt	123.5	-15.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.H	PKSF	PKSF-1.H		mt	108.4	5.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.I	PKSF	PKSF-1.I		lt	127.7	-8.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.I	PKSF	PKSF-1.I		mt	105.8	-1.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.J	PKSF	PKSF-1.J		lt	121.1	-18.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.J	PKSF	PKSF-1.J		mt	102.9	-7.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.K	PKSF	PKSF-1.K		lt	126.5	-11.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.K	PKSF	PKSF-1.K		mt	105.7	-3.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.L	PKSF	PKSF-1.L		lt	121.9	-19.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.L	PKSF	PKSF-1.L		mt	110.2	4.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.M	PKSF	PKSF-1.M		mt	99.6	-16.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.M	PKSF	PKSF-1.M		lt	122.0	-20.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.N	PKSF	PKSF-1.N		lt	123.0	-19.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.N	PKSF	PKSF-1.N		mt	102.8	-2.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.O	PKSF	PKSF-1.O		lt	124.1	-14.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.O	PKSF	PKSF-1.O		mt	114.0	8.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	19.5	0.0	0.0	90.0	-53.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1.P	PKSF												0						19.5	0.0	0.0	90.0	-53.0					
PKSF-1A	PKSF												0						70.0	0.0	0.0	90.0	-55.0					
PKSF-1B	PKSF	PKSF-1B		lt	54.7	-80.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1B	PKSF	PKSF-1B		mt	136.7	-35.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1C	PKSF	PKSF-1C		lt	174.7	-41.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1C	PKSF	PKSF-1C		mt	132.2	-38.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1D	PKSF	PKSF-1D		lt	167.5	-49.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1D	PKSF	PKSF-1D		mt	129.9	-38.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1E	PKSF	PKSF-1E		lt	166.0	-43.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1E	PKSF	PKSF-1E		mt	131.2	-34.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1F	PKSF	PKSF-1F		lt	155.7	-50.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1F	PKSF	PKSF-1F		mt	127.0	-36.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1G	PKSF	PKSF-1G		mt	127.9	-32.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1G	PKSF	PKSF-1G		lt	155.3	-45.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1H	PKSF	PKSF-1H		lt	153.4	-43.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1H	PKSF	PKSF-1H		mt	120.2	-36.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1I	PKSF	PKSF-1I		lt	156.4	-38.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-1I	PKSF	PKSF-1I		mt	121.9	-32.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	70.0	0.0	0.0	90.0	-55.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
