tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	PKS-	PKS-F-	PKS	PKS-F-3I	PKS-F-3I_LP-DIR-T	shoemake 2025-08-06 21:04:08	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.2	312.0	l	g	-21.8	3.5	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-3J	PKS-F-3J_LP-DIR-T	shoemake 2025-08-05 14:22:43	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	22.5	242.7	l	g	-14.6	19.0	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-3J	PKS-F-3J_LP-DIR-T	shoemake 2025-08-05 14:22:43	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	22.5	311.6	l	g	12.7	19.0	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-3K	PKS-F-3K_LP-DIR-T	shoemake 2025-08-06 21:08:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	14.3	252.1	l	g	-15.6	13.9	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-3K	PKS-F-3K_LP-DIR-T	shoemake 2025-08-06 21:08:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.7	277.2	l	g	-32.6	2.2	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-3K	PKS-F-3K_LP-DIR-T	shoemake 2025-08-06 21:08:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	14.3	316.7	l	g	5.0	13.9	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-3K	PKS-F-3K_LP-DIR-T	shoemake 2025-08-06 21:08:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.7	315.3	l	g	-23.3	2.2	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-3L	PKS-F-3L_LP-DIR-T	shoemake 2025-08-06 21:11:23	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	12.8	260.0	l	g	-15.9	32.9	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-3L	PKS-F-3L_LP-DIR-T	shoemake 2025-08-06 21:11:23	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	11.1	275.4	l	g	-29.8	4.7	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-3L	PKS-F-3L_LP-DIR-T	shoemake 2025-08-06 21:11:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	12.8	321.2	l	g	-1.2	32.9	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-3L	PKS-F-3L_LP-DIR-T	shoemake 2025-08-06 21:11:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	11.1	317.2	l	g	-20.6	4.7	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4B	PKS-F-4B_LP-DIR-T	shoemake 2025-08-06 21:13:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	69.6	197.1	l	g	9.2	36.6	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4B	PKS-F-4B_LP-DIR-T	shoemake 2025-08-06 21:13:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	19.7	124.5	l	g	-25.6	4.8	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4B	PKS-F-4B_LP-DIR-T	shoemake 2025-08-06 21:13:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	69.6	285.1	l	g	59.8	36.6	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4B	PKS-F-4B_LP-DIR-T	shoemake 2025-08-06 21:13:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	19.7	200.8	l	g	9.9	4.8	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4C	PKS-F-4C_LP-DIR-T	shoemake 2025-08-06 21:16:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	40.7	160.8	l	g	-2.0	41.8	6	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4C	PKS-F-4C_LP-DIR-T	shoemake 2025-08-06 21:16:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	40.7	219.7	l	g	48.9	41.8	6	0
This study	PKS-	PKS-F-	PKS	PKS-F-4D	PKS-F-4D_LP-DIR-T	shoemake 2025-08-07 17:31:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	21.9	107.4	l	g	-24.6	7.2	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4D	PKS-F-4D_LP-DIR-T	shoemake 2025-08-07 17:31:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	22.1	135.3	l	g	-14.1	18.7	5	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4D	PKS-F-4D_LP-DIR-T	shoemake 2025-08-07 17:31:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	21.9	189.6	l	g	-0.9	7.2	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4D	PKS-F-4D_LP-DIR-T	shoemake 2025-08-07 17:31:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	22.1	200.9	l	g	25.1	18.7	5	0
This study	PKS-	PKS-F-	PKS	PKS-F-4E	PKS-F-4E_LP-DIR-T	shoemake 2025-08-06 21:21:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	26.4	76.3	l	g	-16.5	21.3	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4E	PKS-F-4E_LP-DIR-T	shoemake 2025-08-06 21:21:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	38.8	94.6	l	g	-25.1	7.1	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4E	PKS-F-4E_LP-DIR-T	shoemake 2025-08-06 21:21:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	26.4	166.1	l	g	-20.4	21.3	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4E	PKS-F-4E_LP-DIR-T	shoemake 2025-08-06 21:21:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	38.8	183.1	l	g	-10.6	7.1	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4F	PKS-F-4F_LP-DIR-T	shoemake 2025-08-06 21:23:48	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	18.4	74.4	l	g	-22.7	36.6	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4F	PKS-F-4F_LP-DIR-T	shoemake 2025-08-06 21:23:48	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	31.0	88.6	l	g	-27.2	7.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4F	PKS-F-4F_LP-DIR-T	shoemake 2025-08-06 21:23:48	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	18.4	170.9	l	g	-25.1	36.6	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4F	PKS-F-4F_LP-DIR-T	shoemake 2025-08-06 21:23:48	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	31.0	182.0	l	g	-16.3	7.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4G	PKS-F-4G_LP-DIR-T	shoemake 2025-08-06 21:26:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	27.5	121.4	l	g	-29.4	42.8	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4G	PKS-F-4G_LP-DIR-T	shoemake 2025-08-06 21:26:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	33.0	83.0	l	g	-31.5	6.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4G	PKS-F-4G_LP-DIR-T	shoemake 2025-08-06 21:26:15	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	27.5	201.5	l	g	5.2	42.8	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4G	PKS-F-4G_LP-DIR-T	shoemake 2025-08-06 21:26:15	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	33.0	183.3	l	g	-22.6	6.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4H	PKS-F-4H_LP-DIR-T	shoemake 2025-08-06 21:28:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.8	97.5	l	g	-37.2	23.4	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4H	PKS-F-4H_LP-DIR-T	shoemake 2025-08-06 21:28:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	31.7	82.4	l	g	-33.6	4.4	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4H	PKS-F-4H_LP-DIR-T	shoemake 2025-08-06 21:28:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.8	194.9	l	g	-15.2	23.4	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4H	PKS-F-4H_LP-DIR-T	shoemake 2025-08-06 21:28:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	31.7	185.1	l	g	-24.1	4.4	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4I	PKS-F-4I_LP-DIR-T	shoemake 2025-08-06 21:31:07	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	4.2	71.8	l	g	-41.8	24.4	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4I	PKS-F-4I_LP-DIR-T	shoemake 2025-08-06 21:31:07	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	39.5	73.9	l	g	-37.8	6.2	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4I	PKS-F-4I_LP-DIR-T	shoemake 2025-08-06 21:31:07	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	4.2	190.0	l	g	-35.0	24.4	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4I	PKS-F-4I_LP-DIR-T	shoemake 2025-08-06 21:31:07	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	39.5	186.2	l	g	-32.1	6.2	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4J	PKS-F-4J_LP-DIR-T	shoemake 2025-08-06 21:33:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	3.1	77.9	l	g	-46.0	25.8	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4J	PKS-F-4J_LP-DIR-T	shoemake 2025-08-06 21:33:31	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	43.8	72.2	l	g	-38.9	6.2	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4J	PKS-F-4J_LP-DIR-T	shoemake 2025-08-06 21:33:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	3.1	196.5	l	g	-32.1	25.8	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-4J	PKS-F-4J_LP-DIR-T	shoemake 2025-08-06 21:33:31	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	43.8	186.8	l	g	-33.7	6.2	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4K	PKS-F-4K_LP-DIR-T	shoemake 2025-08-07 17:34:02	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	50.7	69.2	l	g	-40.0	6.1	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4K	PKS-F-4K_LP-DIR-T	shoemake 2025-08-07 17:34:02	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	6.2	80.8	l	g	-46.7	15.6	4	-1
This study	PKS-	PKS-F-	PKS	PKS-F-4K	PKS-F-4K_LP-DIR-T	shoemake 2025-08-07 17:34:02	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	50.7	187.2	l	g	-36.3	6.1	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-4K	PKS-F-4K_LP-DIR-T	shoemake 2025-08-07 17:34:02	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	6.2	198.1	l	g	-30.5	15.6	4	0
This study	PKS-	PKS-F-	PKS	PKS-F-5A	PKS-F-5A_LP-DIR-T	shoemake 2025-08-06 21:38:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	129.8	335.1	l	g	-38.7	37.0	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5A	PKS-F-5A_LP-DIR-T	shoemake 2025-08-06 21:38:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.0	233.2	l	g	71.6	1.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5A	PKS-F-5A_LP-DIR-T	shoemake 2025-08-06 21:38:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	129.8	321.9	l	g	-69.8	37.0	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5A	PKS-F-5A_LP-DIR-T	shoemake 2025-08-06 21:38:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.0	49.1	l	g	44.4	1.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5B	PKS-F-5B_LP-DIR-T	shoemake 2025-08-07 17:36:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	21.0	175.0	l	g	64.5	22.6	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5B	PKS-F-5B_LP-DIR-T	shoemake 2025-08-07 17:36:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.1	229.3	l	g	70.2	1.5	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5B	PKS-F-5B_LP-DIR-T	shoemake 2025-08-07 17:36:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	21.0	74.1	l	g	60.4	22.6	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5B	PKS-F-5B_LP-DIR-T	shoemake 2025-08-07 17:36:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.1	48.1	l	g	46.1	1.5	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5C	PKS-F-5C_LP-DIR-T	shoemake 2025-08-07 17:39:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.2	170.9	l	g	61.7	33.3	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5C	PKS-F-5C_LP-DIR-T	shoemake 2025-08-07 17:39:04	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.0	226.1	l	g	70.4	1.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5C	PKS-F-5C_LP-DIR-T	shoemake 2025-08-07 17:39:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.2	79.1	l	g	62.6	33.3	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5C	PKS-F-5C_LP-DIR-T	shoemake 2025-08-07 17:39:04	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.0	49.0	l	g	47.0	1.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5D	PKS-F-5D_LP-DIR-T	shoemake 2025-08-07 13:15:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.2	182.2	l	g	67.4	27.7	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5D	PKS-F-5D_LP-DIR-T	shoemake 2025-08-07 13:15:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.6	218.1	l	g	68.7	1.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5D	PKS-F-5D_LP-DIR-T	shoemake 2025-08-07 13:15:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	13.2	68.2	l	g	57.6	27.7	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5D	PKS-F-5D_LP-DIR-T	shoemake 2025-08-07 13:15:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.6	49.3	l	g	50.2	1.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5E	PKS-F-5E_LP-DIR-T	shoemake 2025-08-07 13:18:23	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	16.5	175.3	l	g	70.3	25.1	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5E	PKS-F-5E_LP-DIR-T	shoemake 2025-08-07 13:18:23	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.4	221.1	l	g	67.9	1.4	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5E	PKS-F-5E_LP-DIR-T	shoemake 2025-08-07 13:18:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	16.5	72.6	l	g	54.6	25.1	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5E	PKS-F-5E_LP-DIR-T	shoemake 2025-08-07 13:18:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.4	47.2	l	g	49.8	1.4	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5F	PKS-F-5F_LP-DIR-T	shoemake 2025-08-05 15:07:20	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	9.9	190.7	l	g	66.1	17.9	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5F	PKS-F-5F_LP-DIR-T	shoemake 2025-08-05 15:07:20	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	9.9	61.6	l	g	58.3	17.9	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5G	PKS-F-5G_LP-DIR-T	shoemake 2025-08-05 15:09:47	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	162.2	50.4	l	g	-82.7	22.3	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5G	PKS-F-5G_LP-DIR-T	shoemake 2025-08-05 15:09:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		1	lt	u	162.2	242.5	l	g	-39.5	22.3	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5H	PKS-F-5H_LP-DIR-T	shoemake 2025-08-07 13:25:42	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.3	220.8	l	g	64.9	6.1	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5H	PKS-F-5H_LP-DIR-T	shoemake 2025-08-07 13:25:42	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.9	215.6	l	g	67.3	1.8	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5H	PKS-F-5H_LP-DIR-T	shoemake 2025-08-07 13:25:42	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.3	43.3	l	g	51.5	6.1	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5H	PKS-F-5H_LP-DIR-T	shoemake 2025-08-07 13:25:42	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.9	48.4	l	g	51.8	1.8	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5I	PKS-F-5I_LP-DIR-T	shoemake 2025-08-07 13:28:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.8	188.4	l	g	61.1	15.8	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5I	PKS-F-5I_LP-DIR-T	shoemake 2025-08-07 13:28:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.4	206.4	l	g	67.3	2.1	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5I	PKS-F-5I_LP-DIR-T	shoemake 2025-08-07 13:28:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	9.8	60.7	l	g	63.3	15.8	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5I	PKS-F-5I_LP-DIR-T	shoemake 2025-08-07 13:28:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.4	52.7	l	g	54.3	2.1	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5J	PKS-F-5J_LP-DIR-T	shoemake 2025-08-07 17:46:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	11.5	182.7	l	g	62.1	20.0	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5J	PKS-F-5J_LP-DIR-T	shoemake 2025-08-07 17:46:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	9.0	209.4	l	g	66.5	2.3	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5J	PKS-F-5J_LP-DIR-T	shoemake 2025-08-07 17:46:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	11.5	67.0	l	g	62.9	20.0	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5J	PKS-F-5J_LP-DIR-T	shoemake 2025-08-07 17:46:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	9.0	50.3	l	g	54.1	2.3	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5K	PKS-F-5K_LP-DIR-T	shoemake 2025-08-07 13:33:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.8	208.4	l	g	62.3	15.1	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5K	PKS-F-5K_LP-DIR-T	shoemake 2025-08-07 13:33:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.9	210.2	l	g	66.3	2.2	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5K	PKS-F-5K_LP-DIR-T	shoemake 2025-08-07 13:33:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.8	45.6	l	g	57.4	15.1	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5K	PKS-F-5K_LP-DIR-T	shoemake 2025-08-07 13:33:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	8.9	49.7	l	g	54.0	2.2	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-5L	PKS-F-5L_LP-DIR-T	shoemake 2025-08-07 17:49:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.1	207.7	l	g	63.5	18.8	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5L	PKS-F-5L_LP-DIR-T	shoemake 2025-08-07 17:49:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	9.1	215.3	l	g	66.4	2.5	8	-1
This study	PKS-	PKS-F-	PKS	PKS-F-5L	PKS-F-5L_LP-DIR-T	shoemake 2025-08-07 17:49:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	2.1	47.5	l	g	56.8	18.8	7	0
This study	PKS-	PKS-F-	PKS	PKS-F-5L	PKS-F-5L_LP-DIR-T	shoemake 2025-08-07 17:49:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	9.1	47.4	l	g	52.5	2.5	8	0
This study	PKS-	PKS-F-	PKS	PKS-F-6B	PKS-F-6B_LP-DIR-T	shoemake 2025-08-07 13:38:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.7	79.4	l	g	-2.3	26.0	7	-1
This study	PKS-	PKS-F-	PKS	PKS-F-6B	PKS-F-6B_LP-DIR-T	shoemake 2025-08-07 13:38:15	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.4	89.6	l	g	-3.4	1.0	7	-1
